# UNHCR Refugee Data Finder, 2024 (api.unhcr.org/population/v1/population).
# origin = country of origin, asylum = country of asylum. IDPs and returns sit on the origin==asylum rows.
origin	asylum	origin_name	asylum_name	refugees	asylum_seekers	returned_refugees	idps	returned_idps	stateless	other_of_concern	host_community
MLI	ROU	Mali	Romania	5	0	0	0	0	0	0	0
MLI	SEN	Mali	Senegal	5	18	0	0	0	0	0	0
MLI	SWE	Mali	Sweden	77	5	0	0	0	0	0	0
MLI	TCD	Mali	Chad	5	15	0	0	0	0	0	0
MLI	TGO	Mali	Togo	77	35	0	0	0	0	0	0
MLI	TUN	Mali	Tunisia	11	174	0	0	0	0	0	0
MLI	UGA	Mali	Uganda	5	0	0	0	0	0	0	0
MLI	USA	Mali	United States of America	687	1360	0	0	0	0	0	0
MLI	ZAF	Mali	South Africa	5	37	0	0	0	0	0	0
MLI	ZWE	Mali	Zimbabwe	10	124	0	0	0	0	0	0
MLT	CAN	Malta	Canada	10	5	0	0	0	0	0	0
MLT	USA	Malta	United States of America	0	5	0	0	0	0	0	0
MMR	ARM	Myanmar	Armenia	9	0	0	0	0	0	0	0
MMR	AUS	Myanmar	Australia	1760	648	0	0	0	0	0	0
MMR	AUT	Myanmar	Austria	26	12	0	0	0	0	0	0
MMR	BEL	Myanmar	Belgium	11	8	0	0	0	0	0	0
MMR	BGD	Myanmar	Bangladesh	1005561	35	0	0	0	0	0	0
MMR	BRA	Myanmar	Brazil	5	0	0	0	0	0	0	0
MMR	CAN	Myanmar	Canada	123	294	0	0	0	0	0	0
MMR	CHE	Myanmar	Switzerland	73	33	0	0	0	0	0	0
MMR	CZE	Myanmar	Czechia	219	9	0	0	0	0	0	0
MMR	DEU	Myanmar	Germany	1305	371	0	0	0	0	0	0
MMR	DNK	Myanmar	Denmark	1178	32	0	0	0	0	0	0
MMR	EGY	Myanmar	Egypt	0	5	0	0	0	0	0	0
MMR	ESP	Myanmar	Spain	14	5	0	0	0	0	0	0
MMR	FIN	Myanmar	Finland	45	20	0	0	0	0	0	0
MMR	FRA	Myanmar	France	474	48	0	0	0	0	0	0
MMR	GBR	Myanmar	United Kingdom of Great Britain and Northern Ireland	505	537	0	0	0	0	0	0
MMR	GRC	Myanmar	Greece	26	5	0	0	0	0	0	0
MMR	HUN	Myanmar	Hungary	5	0	0	0	0	0	0	0
MMR	IDN	Myanmar	Indonesia	817	1862	0	0	0	0	0	0
MMR	IND	Myanmar	India	72826	8856	0	0	0	0	0	0
MMR	IRL	Myanmar	Ireland	21	29	0	0	0	0	0	0
MMR	ISR	Myanmar	Israel	0	238	0	0	0	0	0	0
MMR	ITA	Myanmar	Italy	53	27	0	0	0	0	0	0
MMR	JPN	Myanmar	Japan	24761	0	0	0	0	0	0	0
MMR	KHM	Myanmar	Cambodia	8	5	0	0	0	0	0	0
MMR	KOR	Myanmar	Rep. of Korea	529	665	0	0	0	0	0	0
MMR	LKA	Myanmar	Sri Lanka	112	117	0	0	0	0	0	0
MMR	LUX	Myanmar	Luxembourg	5	0	0	0	0	0	0	0
MMR	MMR	Myanmar	Myanmar	0	0	0	3513867	377566	0	0	0
MMR	MYS	Myanmar	Malaysia	128365	42169	0	0	0	0	0	0
MMR	NLD	Myanmar	Netherlands (Kingdom of the)	391	92	0	0	0	0	0	0
MMR	NOR	Myanmar	Norway	153	14	0	0	0	0	0	0
MMR	NPL	Myanmar	Nepal	427	66	0	0	0	0	0	0
MMR	NZL	Myanmar	New Zealand	58	38	0	0	0	0	0	0
MMR	PAK	Myanmar	Pakistan	28	32	0	0	0	0	0	0
MMR	PHL	Myanmar	Philippines	15	37	0	0	0	0	0	0
MMR	PRT	Myanmar	Portugal	0	5	0	0	0	0	0	0
MMR	ROU	Myanmar	Romania	20	0	0	0	0	0	0	0
MMR	SWE	Myanmar	Sweden	207	6	0	0	0	0	0	0
MMR	THA	Myanmar	Thailand	81005	0	0	0	0	0	513	0
MMR	USA	Myanmar	United States of America	1363	9626	0	0	0	0	0	0
MNE	AUT	Montenegro	Austria	0	5	0	0	0	0	0	0
MNE	BEL	Montenegro	Belgium	13	11	0	0	0	0	0	0
MNE	CAN	Montenegro	Canada	9	7	0	0	0	0	0	0
MNE	CHE	Montenegro	Switzerland	54	5	14	0	0	0	0	0
MNE	DEU	Montenegro	Germany	203	136	0	0	0	0	0	0
MNE	DNK	Montenegro	Denmark	69	0	0	0	0	0	0	0
MNE	FRA	Montenegro	France	212	16	0	0	0	0	0	0
MNE	HRV	Montenegro	Croatia	5	0	0	0	0	0	0	0
MNE	IRL	Montenegro	Ireland	5	0	0	0	0	0	0	0
MNE	ISR	Montenegro	Israel	0	10	0	0	0	0	0	0
MNE	ITA	Montenegro	Italy	23	14	0	0	0	0	0	0
MNE	LUX	Montenegro	Luxembourg	6	0	0	0	0	0	0	0
MNE	NLD	Montenegro	Netherlands (Kingdom of the)	6	0	0	0	0	0	0	0
MNE	NOR	Montenegro	Norway	19	0	0	0	0	0	0	0
MNE	RUS	Montenegro	Russian Federation	5	0	0	0	0	0	0	0
MNE	SWE	Montenegro	Sweden	60	0	0	0	0	0	0	0
MNE	USA	Montenegro	United States of America	74	854	0	0	0	0	0	0
MNG	AUS	Mongolia	Australia	11	655	0	0	0	0	0	0
MNG	AUT	Mongolia	Austria	73	53	0	0	0	0	0	0
MNG	BEL	Mongolia	Belgium	0	9	0	0	0	0	0	0
MNG	BIH	Mongolia	Bosnia and Herzegovina	0	0	0	0	0	0	11	0
MNG	CAN	Mongolia	Canada	92	170	0	0	0	0	0	0
MNG	CHE	Mongolia	Switzerland	171	15	7	0	0	0	0	0
MNG	CYP	Mongolia	Cyprus	0	20	0	0	0	0	0	0
MNG	CZE	Mongolia	Czechia	10	6	0	0	0	0	0	0
MNG	DEU	Mongolia	Germany	257	469	0	0	0	0	0	0
MNG	DNK	Mongolia	Denmark	0	5	0	0	0	0	0	0
MNG	ESP	Mongolia	Spain	14	10	0	0	0	0	0	0
MNG	FRA	Mongolia	France	931	243	0	0	0	0	0	0
MNG	GBR	Mongolia	United Kingdom of Great Britain and Northern Ireland	49	72	0	0	0	0	0	0
MNG	HRV	Mongolia	Croatia	0	8	0	0	0	0	0	0
MNG	IRL	Mongolia	Ireland	9	14	0	0	0	0	0	0
MNG	ISR	Mongolia	Israel	0	7	0	0	0	0	0	0
MNG	ITA	Mongolia	Italy	8	5	0	0	0	0	0	0
MNG	KOR	Mongolia	Rep. of Korea	0	1652	0	0	0	0	0	0
MNG	MEX	Mongolia	Mexico	0	130	0	0	0	0	0	0
MNG	MNG	Mongolia	Mongolia	0	0	0	0	0	0	5	0
MNG	NLD	Mongolia	Netherlands (Kingdom of the)	34	0	0	0	0	0	0	0
MNG	NOR	Mongolia	Norway	9	0	0	0	0	0	0	0
MNG	NZL	Mongolia	New Zealand	8	0	0	0	0	0	0	0
MNG	POL	Mongolia	Poland	5	0	0	0	0	0	0	0
MNG	SVN	Mongolia	Slovenia	0	5	0	0	0	0	0	0
MNG	SWE	Mongolia	Sweden	199	22	0	0	0	0	0	0
MNG	USA	Mongolia	United States of America	621	3947	0	0	0	0	0	0
MOZ	AUS	Mozambique	Australia	5	5	0	0	0	0	0	0
MOZ	BEL	Mozambique	Belgium	0	18	0	0	0	0	0	0
MOZ	BRA	Mozambique	Brazil	5	47	0	0	0	0	0	0
MOZ	CAN	Mozambique	Canada	7	15	0	0	0	0	0	0
MOZ	CHE	Mozambique	Switzerland	0	5	0	0	0	0	0	0
MOZ	DEU	Mozambique	Germany	13	82	0	0	0	0	0	0
MOZ	ESP	Mozambique	Spain	10	0	0	0	0	0	0	0
MOZ	FRA	Mozambique	France	21	7	0	0	0	0	0	0
MOZ	GBR	Mozambique	United Kingdom of Great Britain and Northern Ireland	6	5	0	0	0	0	0	0
MOZ	IRL	Mozambique	Ireland	5	6	0	0	0	0	0	0
MOZ	ISR	Mozambique	Israel	0	5	0	0	0	0	0	0
MOZ	ITA	Mozambique	Italy	0	5	0	0	0	0	0	0
MOZ	KEN	Mozambique	Kenya	10	0	0	0	0	0	0	0
MOZ	MEX	Mozambique	Mexico	0	5	0	0	0	0	0	0
MOZ	MOZ	Mozambique	Mozambique	0	0	0	577545	5090	0	0	0
MOZ	MWI	Mozambique	Malawi	0	35	0	0	0	0	0	0
MOZ	PER	Mozambique	Peru	0	9	0	0	0	0	0	0
MOZ	POL	Mozambique	Poland	0	5	0	0	0	0	0	0
MOZ	PRT	Mozambique	Portugal	0	5	0	0	0	0	0	0
MOZ	SWZ	Mozambique	Eswatini	0	20	0	0	0	0	0	0
MOZ	USA	Mozambique	United States of America	32	169	0	0	0	0	0	0
MOZ	ZAF	Mozambique	South Africa	0	41	0	0	0	0	0	0
MOZ	ZWE	Mozambique	Zimbabwe	0	8455	0	0	0	0	9	0
MRT	AGO	Mauritania	Angola	323	5402	0	0	0	0	0	0
MRT	AUT	Mauritania	Austria	5	0	0	0	0	0	0	0
MRT	BEL	Mauritania	Belgium	238	336	0	0	0	0	0	0
MRT	BRA	Mauritania	Brazil	66	208	0	0	0	0	0	0
MRT	CAF	Mauritania	Central African Rep.	0	5	0	0	0	0	0	0
MRT	CAN	Mauritania	Canada	372	545	0	0	0	0	0	0
MRT	CHE	Mauritania	Switzerland	6	5	0	0	0	0	0	0
MRT	CIV	Mauritania	Cote d'Ivoire	5	5	0	0	0	0	0	0
MRT	CMR	Mauritania	Cameroon	5	0	0	0	0	0	0	0
MRT	COG	Mauritania	Congo	11	45	0	0	0	0	5	0
MRT	DEU	Mauritania	Germany	76	59	0	0	0	0	0	0
MRT	DZA	Mauritania	Algeria	0	5	0	0	0	0	0	0
MRT	ESP	Mauritania	Spain	74	1340	0	0	0	0	0	0
MRT	FRA	Mauritania	France	9049	1182	0	0	0	0	0	0
MRT	GAB	Mauritania	Gabon	5	0	0	0	0	0	0	0
MRT	GBR	Mauritania	United Kingdom of Great Britain and Northern Ireland	12	12	0	0	0	0	0	0
MRT	GRC	Mauritania	Greece	28	0	0	0	0	0	0	0
MRT	HRV	Mauritania	Croatia	5	0	0	0	0	0	0	0
MRT	ITA	Mauritania	Italy	277	28	0	0	0	0	0	0
MRT	LUX	Mauritania	Luxembourg	0	10	0	0	0	0	0	0
MRT	MAR	Mauritania	Morocco	5	5	0	0	0	0	0	0
MRT	MEX	Mauritania	Mexico	7	293	0	0	0	0	0	0
MRT	MLI	Mauritania	Mali	15010	0	0	0	0	0	0	0
MRT	NLD	Mauritania	Netherlands (Kingdom of the)	15	86	0	0	0	0	0	0
MRT	NOR	Mauritania	Norway	5	0	0	0	0	0	0	0
MRT	PRT	Mauritania	Portugal	0	8	0	0	0	0	0	0
MRT	SEN	Mauritania	Senegal	11539	35	0	0	0	0	0	0
MRT	SWE	Mauritania	Sweden	9	0	0	0	0	0	0	0
MRT	TUN	Mauritania	Tunisia	6	5	0	0	0	0	0	0
MRT	URY	Mauritania	Uruguay	0	5	0	0	0	0	0	0
MRT	USA	Mauritania	United States of America	958	18798	0	0	0	0	0	0
MTQ	USA	Martinique	United States of America	0	5	0	0	0	0	0	0
MUS	AUS	Mauritius	Australia	13	89	0	0	0	0	0	0
MUS	BEL	Mauritius	Belgium	5	12	0	0	0	0	0	0
MUS	CAN	Mauritius	Canada	19	39	0	0	0	0	0	0
MUS	CHE	Mauritius	Switzerland	0	0	8	0	0	0	0	0
MUS	DEU	Mauritius	Germany	0	5	0	0	0	0	0	0
MUS	FRA	Mauritius	France	93	49	0	0	0	0	0	0
MUS	GBR	Mauritius	United Kingdom of Great Britain and Northern Ireland	86	173	0	0	0	0	0	0
MUS	IRL	Mauritius	Ireland	16	89	0	0	0	0	0	0
MUS	ITA	Mauritius	Italy	5	86	0	0	0	0	0	0
MUS	LUX	Mauritius	Luxembourg	0	5	0	0	0	0	0	0
MUS	NLD	Mauritius	Netherlands (Kingdom of the)	0	5	0	0	0	0	0	0
MUS	USA	Mauritius	United States of America	26	79	0	0	0	0	0	0
MWI	AUS	Malawi	Australia	6	7	0	0	0	0	0	0
MWI	BEL	Malawi	Belgium	0	8	0	0	0	0	0	0
MWI	CAN	Malawi	Canada	92	62	0	0	0	0	0	0
MWI	DEU	Malawi	Germany	8	56	0	0	0	0	0	0
MWI	GBR	Malawi	United Kingdom of Great Britain and Northern Ireland	231	46	0	0	0	0	0	0
MWI	IRL	Malawi	Ireland	185	189	0	0	0	0	0	0
MWI	ISR	Malawi	Israel	0	636	0	0	0	0	0	0
MWI	NLD	Malawi	Netherlands (Kingdom of the)	8	8	0	0	0	0	0	0
MWI	PRT	Malawi	Portugal	6	0	0	0	0	0	0	0
MWI	SWZ	Malawi	Eswatini	0	5	0	0	0	0	0	0
MWI	USA	Malawi	United States of America	27	1019	0	0	0	0	0	0
MWI	ZAF	Malawi	South Africa	7	748	0	0	0	0	0	0
MYS	AUS	Malaysia	Australia	471	9936	0	0	0	0	0	0
MYS	BRA	Malaysia	Brazil	0	10	0	0	0	0	0	0
MYS	CAN	Malaysia	Canada	53	59	0	0	0	0	0	0
MYS	CHE	Malaysia	Switzerland	0	5	5	0	0	0	0	0
MYS	DEU	Malaysia	Germany	24	25	0	0	0	0	0	0
MYS	DNK	Malaysia	Denmark	14	0	0	0	0	0	0	0
MYS	ESP	Malaysia	Spain	0	10	0	0	0	0	0	0
MYS	FIN	Malaysia	Finland	5	0	0	0	0	0	0	0
MYS	FRA	Malaysia	France	33	6	0	0	0	0	0	0
MYS	GBR	Malaysia	United Kingdom of Great Britain and Northern Ireland	428	413	0	0	0	0	0	0
MYS	IRL	Malaysia	Ireland	26	26	0	0	0	0	0	0
MYS	ITA	Malaysia	Italy	5	13	0	0	0	0	0	0
MYS	KOR	Malaysia	Rep. of Korea	0	1731	0	0	0	0	0	0
MYS	NLD	Malaysia	Netherlands (Kingdom of the)	19	5	0	0	0	0	0	0
MYS	NOR	Malaysia	Norway	5	0	0	0	0	0	0	0
MYS	NZL	Malaysia	New Zealand	39	133	0	0	0	0	0	0
MYS	PHL	Malaysia	Philippines	0	5	0	0	0	0	0	0
MYS	SWE	Malaysia	Sweden	16	5	0	0	0	0	0	0
MYS	USA	Malaysia	United States of America	71	397	0	0	0	0	0	0
NAM	AUT	Namibia	Austria	0	5	0	0	0	0	0	0
NAM	BRA	Namibia	Brazil	0	22	0	0	0	0	0	0
NAM	CAN	Namibia	Canada	64	64	0	0	0	0	0	0
NAM	CRI	Namibia	Costa Rica	0	14	0	0	0	0	0	0
NAM	DEU	Namibia	Germany	10	64	0	0	0	0	0	0
NAM	DNK	Namibia	Denmark	5	0	0	0	0	0	0	0
NAM	FRA	Namibia	France	5	0	0	0	0	0	0	0
NAM	GBR	Namibia	United Kingdom of Great Britain and Northern Ireland	493	522	0	0	0	0	0	0
NAM	IRL	Namibia	Ireland	0	16	0	0	0	0	0	0
NAM	MEX	Namibia	Mexico	0	5	0	0	0	0	0	0
NAM	NAM	Namibia	Namibia	0	0	0	0	0	0	38	0
NAM	NLD	Namibia	Netherlands (Kingdom of the)	0	5	0	0	0	0	0	0
NAM	PER	Namibia	Peru	0	5	0	0	0	0	0	0
NAM	PRT	Namibia	Portugal	15	0	0	0	0	0	0	0
NAM	SWE	Namibia	Sweden	33	0	0	0	0	0	0	0
NAM	USA	Namibia	United States of America	21	175	0	0	0	0	0	0
NCL	AUS	New Caledonia	Australia	0	5	0	0	0	0	0	0
NER	BEL	Niger	Belgium	105	487	0	0	0	0	0	0
NER	BEN	Niger	Benin	1048	951	0	0	0	0	0	0
NER	BFA	Niger	Burkina Faso	322	930	0	0	0	0	0	0
NER	BRA	Niger	Brazil	0	7	0	0	0	0	0	0
NER	CAN	Niger	Canada	90	170	0	0	0	0	0	0
NER	CHE	Niger	Switzerland	10	18	0	0	0	0	0	0
NER	CIV	Niger	Cote d'Ivoire	0	5	0	0	0	0	0	0
NER	CMR	Niger	Cameroon	74	6416	0	0	0	0	5	0
NER	DEU	Niger	Germany	83	185	0	0	0	0	0	0
NER	DZA	Niger	Algeria	5	220	0	0	0	0	0	0
NER	ESP	Niger	Spain	35	75	0	0	0	0	0	0
NER	FRA	Niger	France	431	103	0	0	0	0	0	0
NER	GBR	Niger	United Kingdom of Great Britain and Northern Ireland	204	13	0	0	0	0	0	0
NER	GRC	Niger	Greece	7	7	0	0	0	0	0	0
NER	IRL	Niger	Ireland	5	0	0	0	0	0	0	0
NER	ITA	Niger	Italy	505	88	0	0	0	0	0	0
NER	LUX	Niger	Luxembourg	0	5	0	0	0	0	0	0
NER	MAR	Niger	Morocco	0	27	0	0	0	0	0	0
NER	MEX	Niger	Mexico	0	11	0	0	0	0	0	0
NER	MLI	Niger	Mali	25162	0	0	0	0	0	0	0
NER	MLT	Niger	Malta	0	10	0	0	0	0	0	0
NER	MRT	Niger	Mauritania	14	76	0	0	0	0	0	0
NER	NER	Niger	Niger	0	0	0	507438	0	0	46590	0
NER	NGA	Niger	Nigeria	14965	11	0	0	0	0	0	0
NER	NLD	Niger	Netherlands (Kingdom of the)	12	29	0	0	0	0	0	0
NER	PER	Niger	Peru	0	57	0	0	0	0	0	0
NER	SEN	Niger	Senegal	0	5	0	0	0	0	0	0
NER	SSD	Niger	South Sudan	13	5	0	0	0	0	0	0
NER	TCD	Niger	Chad	887	5	0	0	0	0	0	0
NER	TGO	Niger	Togo	9	16	0	0	0	0	0	0
NER	TUN	Niger	Tunisia	0	29	0	0	0	0	0	0
NER	USA	Niger	United States of America	128	608	0	0	0	0	0	0
NER	ZAF	Niger	South Africa	5	206	0	0	0	0	0	0
NGA	ARG	Nigeria	Argentina	43	22	0	0	0	0	0	0
NGA	ARM	Nigeria	Armenia	19	0	0	0	0	0	0	0
NGA	AUS	Nigeria	Australia	116	503	0	0	0	0	0	0
NGA	AUT	Nigeria	Austria	474	159	0	0	0	0	0	0
NGA	BEL	Nigeria	Belgium	76	447	0	0	0	0	0	0
NGA	BEN	Nigeria	Benin	6	151	0	0	0	0	0	0
NGA	BGR	Nigeria	Bulgaria	5	0	0	0	0	0	0	0
NGA	BIH	Nigeria	Bosnia and Herzegovina	0	5	0	0	0	0	5	0
NGA	BOL	Nigeria	Bolivia (Plurinational State of)	5	0	0	0	0	0	0	0
NGA	BRA	Nigeria	Brazil	233	530	0	0	0	0	0	0
NGA	CAN	Nigeria	Canada	8246	20542	0	0	0	0	0	0
NGA	CHE	Nigeria	Switzerland	303	98	26	0	0	0	0	0
NGA	CHN	Nigeria	China	0	56	0	0	0	0	0	0
NGA	CIV	Nigeria	Cote d'Ivoire	6	83	0	0	0	0	0	0
NGA	CMR	Nigeria	Cameroon	131920	589	15498	0	0	0	6	0
NGA	COD	Nigeria	Dem. Rep. of the Congo	0	0	0	0	0	0	10	0
NGA	COG	Nigeria	Congo	5	16	0	0	0	0	5	0
NGA	CRI	Nigeria	Costa Rica	14	19	0	0	0	0	0	0
NGA	CYP	Nigeria	Cyprus	170	1833	0	0	0	0	0	0
NGA	CZE	Nigeria	Czechia	11	20	0	0	0	0	0	0
NGA	DEU	Nigeria	Germany	14083	5289	0	0	0	0	0	0
NGA	DNK	Nigeria	Denmark	40	14	0	0	0	0	0	0
NGA	DOM	Nigeria	Dominican Rep.	0	18	0	0	0	0	0	0
NGA	DZA	Nigeria	Algeria	12	444	0	0	0	0	0	0
NGA	ECU	Nigeria	Ecuador	37	0	0	0	0	0	0	0
NGA	EGY	Nigeria	Egypt	30	469	0	0	0	0	0	0
NGA	ESP	Nigeria	Spain	505	700	0	0	0	0	0	0
NGA	EST	Nigeria	Estonia	5	0	0	0	0	0	0	0
NGA	ETH	Nigeria	Ethiopia	0	23	0	0	0	0	0	0
NGA	FIN	Nigeria	Finland	182	192	0	0	0	0	0	0
NGA	FRA	Nigeria	France	8646	1689	0	0	0	0	0	0
NGA	GBR	Nigeria	United Kingdom of Great Britain and Northern Ireland	4457	3221	0	0	0	0	0	0
NGA	GHA	Nigeria	Ghana	12	17	0	0	0	0	0	0
NGA	GIN	Nigeria	Guinea	10	0	0	0	0	0	0	0
NGA	GMB	Nigeria	Gambia	0	5	0	0	0	0	0	0
NGA	GNB	Nigeria	Guinea-Bissau	0	6	0	0	0	0	0	0
NGA	GRC	Nigeria	Greece	261	100	0	0	0	0	0	0
NGA	GTM	Nigeria	Guatemala	0	5	0	0	0	0	0	0
NGA	HRV	Nigeria	Croatia	16	7	0	0	0	0	0	0
NGA	HUN	Nigeria	Hungary	96	0	0	0	0	0	0	0
NGA	IDN	Nigeria	Indonesia	0	6	0	0	0	0	0	0
NGA	IND	Nigeria	India	0	22	0	0	0	0	0	0
NGA	IRL	Nigeria	Ireland	1168	6296	0	0	0	0	0	0
NGA	IRQ	Nigeria	Iraq	0	8	0	0	0	0	0	0
NGA	ISL	Nigeria	Iceland	28	58	0	0	0	0	0	0
NGA	ISR	Nigeria	Israel	11	660	0	0	0	0	0	0
NGA	ITA	Nigeria	Italy	20273	3698	0	0	0	0	0	0
NGA	JOR	Nigeria	Jordan	8	0	0	0	0	0	0	0
NGA	JPN	Nigeria	Japan	11	0	0	0	0	0	0	0
NGA	KEN	Nigeria	Kenya	6	16	0	0	0	0	0	0
NGA	KOR	Nigeria	Rep. of Korea	16	506	0	0	0	0	0	0
NGA	LBN	Nigeria	Lebanon	5	32	0	0	0	0	0	0
NGA	LBR	Nigeria	Liberia	5	5	0	0	0	0	0	0
NGA	LBY	Nigeria	Libya	0	6	0	0	0	0	0	0
NGA	LSO	Nigeria	Lesotho	11	13	0	0	0	0	0	0
NGA	LTU	Nigeria	Lithuania	5	0	0	0	0	0	0	0
NGA	LUX	Nigeria	Luxembourg	5	30	0	0	0	0	0	0
NGA	LVA	Nigeria	Latvia	5	0	0	0	0	0	0	0
NGA	MAR	Nigeria	Morocco	28	400	0	0	0	0	0	0
NGA	MDA	Nigeria	Rep. of Moldova	0	23	0	0	0	0	0	0
NGA	MDG	Nigeria	Madagascar	0	5	0	0	0	0	0	0
NGA	MEX	Nigeria	Mexico	53	245	0	0	0	0	0	0
NGA	MLI	Nigeria	Mali	5	5	0	0	0	0	0	0
NGA	MLT	Nigeria	Malta	53	120	0	0	0	0	0	0
NGA	MRT	Nigeria	Mauritania	14	354	0	0	0	0	0	0
NGA	MUS	Nigeria	Mauritius	0	5	0	0	0	0	0	0
NGA	MYS	Nigeria	Malaysia	5	50	0	0	0	0	0	0
NGA	NAM	Nigeria	Namibia	0	5	0	0	0	0	0	0
NGA	NER	Nigeria	Niger	245845	38	21571	0	0	0	0	0
NGA	NGA	Nigeria	Nigeria	0	0	0	3432959	35721	0	0	0
NGA	NLD	Nigeria	Netherlands (Kingdom of the)	905	1158	0	0	0	0	0	0
NGA	NOR	Nigeria	Norway	36	23	0	0	0	0	0	0
NGA	NZL	Nigeria	New Zealand	0	5	0	0	0	0	0	0
NGA	PAN	Nigeria	Panama	5	0	0	0	0	0	0	0
NGA	PER	Nigeria	Peru	24	22	0	0	0	0	0	0
NGA	PHL	Nigeria	Philippines	10	51	0	0	0	0	0	0
NGA	POL	Nigeria	Poland	52	22	0	0	0	0	0	0
NGA	PRT	Nigeria	Portugal	2392	62	0	0	0	0	0	0
NGA	ROU	Nigeria	Romania	26	17	0	0	0	0	0	0
NGA	RUS	Nigeria	Russian Federation	0	5	0	0	0	0	0	0
NGA	SDN	Nigeria	Sudan	12	0	387	0	0	0	0	0
NGA	SEN	Nigeria	Senegal	0	10	0	0	0	0	0	0
NGA	SRB	Nigeria	Serbia and Kosovo: S/RES/1244 (1999)	0	8	0	0	0	0	0	0
NGA	SUR	Nigeria	Suriname	0	5	0	0	0	0	0	0
NGA	SVK	Nigeria	Slovakia	25	0	0	0	0	0	0	0
NGA	SVN	Nigeria	Slovenia	9	19	0	0	0	0	0	0
NGA	SWE	Nigeria	Sweden	509	127	0	0	0	0	0	0
NGA	SWZ	Nigeria	Eswatini	0	16	0	0	0	0	0	0
NGA	SYR	Nigeria	Syrian Arab Rep.	0	6	0	0	0	0	0	0
NGA	TCD	Nigeria	Chad	21484	398	214	0	0	0	0	0
NGA	TGO	Nigeria	Togo	11	5	0	0	0	0	0	0
NGA	THA	Nigeria	Thailand	0	18	0	0	0	0	0	0
NGA	TTO	Nigeria	Trinidad and Tobago	6	69	0	0	0	0	0	0
NGA	TUN	Nigeria	Tunisia	10	291	0	0	0	0	0	0
NGA	UGA	Nigeria	Uganda	0	9	0	0	0	0	0	0
NGA	UKR	Nigeria	Ukraine	5	5	0	0	0	0	0	0
NGA	URY	Nigeria	Uruguay	24	42	0	0	0	0	0	0
NGA	USA	Nigeria	United States of America	4441	33414	0	0	0	0	0	0
NGA	VEN	Nigeria	Venezuela (Bolivarian Republic of)	7	0	0	0	0	0	0	0
NGA	YEM	Nigeria	Yemen	0	5	0	0	0	0	0	0
NGA	ZAF	Nigeria	South Africa	8	1599	0	0	0	0	0	0
NIC	ARG	Nicaragua	Argentina	18	12	0	0	0	0	0	0
NIC	AUT	Nicaragua	Austria	5	5	0	0	0	0	0	0
NIC	BEL	Nicaragua	Belgium	43	34	0	0	0	0	0	0
NIC	BLZ	Nicaragua	Belize	16	6	0	0	0	0	0	0
NIC	BRA	Nicaragua	Brazil	35	22	0	0	0	0	0	0
NIC	CAN	Nicaragua	Canada	930	576	0	0	0	0	0	0
NIC	CHE	Nicaragua	Switzerland	18	7	5	0	0	0	0	0
NIC	CHL	Nicaragua	Chile	0	5	0	0	0	0	0	0
NIC	COL	Nicaragua	Colombia	10	0	0	0	0	0	0	0
NIC	CRI	Nicaragua	Costa Rica	15327	190037	0	0	0	0	0	0
NIC	DEU	Nicaragua	Germany	84	387	0	0	0	0	0	0
NIC	DNK	Nicaragua	Denmark	13	0	0	0	0	0	0	0
NIC	DOM	Nicaragua	Dominican Rep.	0	5	0	0	0	0	0	0
NIC	ECU	Nicaragua	Ecuador	9	0	0	0	0	0	0	0
NIC	ESP	Nicaragua	Spain	3228	5420	0	0	0	0	0	0
NIC	FIN	Nicaragua	Finland	167	33	0	0	0	0	0	0
NIC	FRA	Nicaragua	France	149	10	0	0	0	0	0	0
NIC	GBR	Nicaragua	United Kingdom of Great Britain and Northern Ireland	311	179	0	0	0	0	0	0
NIC	GRC	Nicaragua	Greece	5	0	0	0	0	0	0	0
NIC	GTM	Nicaragua	Guatemala	226	519	0	0	0	0	1791	0
NIC	HND	Nicaragua	Honduras	155	44	0	0	0	0	5993	0
NIC	IRL	Nicaragua	Ireland	98	73	0	0	0	0	0	0
NIC	ITA	Nicaragua	Italy	73	63	0	0	0	0	0	0
NIC	MEX	Nicaragua	Mexico	2838	8817	0	0	0	0	1813	0
NIC	NLD	Nicaragua	Netherlands (Kingdom of the)	82	48	0	0	0	0	0	0
NIC	NOR	Nicaragua	Norway	13	29	0	0	0	0	0	0
NIC	PAN	Nicaragua	Panama	61	4940	0	0	0	0	0	0
NIC	PER	Nicaragua	Peru	6	41	0	0	0	0	0	0
NIC	SLV	Nicaragua	El Salvador	33	67	0	0	0	0	0	0
NIC	SWE	Nicaragua	Sweden	117	50	0	0	0	0	0	0
NIC	URY	Nicaragua	Uruguay	8	5	0	0	0	0	0	0
NIC	USA	Nicaragua	United States of America	5942	144767	0	0	0	0	0	0
NIU	USA	Niue	United States of America	5	5	0	0	0	0	0	0
NLD	AUS	Netherlands (Kingdom of the)	Australia	5	18	0	0	0	0	0	0
NLD	BRA	Netherlands (Kingdom of the)	Brazil	0	13	0	0	0	0	0	0
NLD	CAN	Netherlands (Kingdom of the)	Canada	43	62	0	0	0	0	0	0
NLD	DEU	Netherlands (Kingdom of the)	Germany	45	5	0	0	0	0	0	0
NLD	GBR	Netherlands (Kingdom of the)	United Kingdom of Great Britain and Northern Ireland	5	7	0	0	0	0	0	0
NLD	MEX	Netherlands (Kingdom of the)	Mexico	0	5	0	0	0	0	0	0
